time,open,high,low,close
1983-03-30,89.34999999999985,89.65999999999985,89.10999999999986,89.49999999999986
1983-03-31,89.49999999999986,89.69999999999985,89.34999999999985,89.36999999999985
1983-04-04,89.39999999999985,89.79999999999986,89.38999999999984,89.53999999999985
1983-04-05,89.59999999999985,89.89999999999985,89.59999999999985,89.80999999999986
1983-04-06,89.99999999999986,90.01999999999985,89.74999999999986,89.99999999999986
1983-04-07,90.01999999999985,90.29999999999986,89.95999999999985,90.26999999999985
1983-04-08,90.74999999999986,90.74999999999986,90.34999999999985,90.47999999999985
1983-04-11,90.49999999999986,90.50999999999985,90.09999999999985,90.34999999999985
1983-04-12,90.59999999999985,91.09999999999985,90.59999999999985,90.92999999999985
1983-04-13,90.69999999999985,91.04999999999986,90.69999999999985,90.91999999999985
1983-04-14,90.79999999999986,90.95999999999985,90.74999999999986,90.91999999999985
1983-04-15,90.66999999999985,90.69999999999985,90.44999999999985,90.57999999999986
1983-04-18,90.65999999999985,90.89999999999985,90.64999999999985,90.84999999999985
1983-04-19,90.79999999999986,90.94999999999985,90.79999999999986,90.84999999999985
1983-04-20,90.74999999999986,90.86999999999985,90.69999999999985,90.79999999999986
1983-04-21,90.84999999999985,90.84999999999985,90.67999999999985,90.77999999999986
1983-04-22,90.71999999999986,90.94999999999985,90.71999999999986,90.84999999999985
1983-04-25,90.87999999999985,90.98999999999985,90.87999999999985,90.93999999999986
1983-04-26,90.90999999999985,90.94999999999985,90.78999999999985,90.80999999999986
1983-04-27,90.89999999999985,90.91999999999985,90.87999999999985,90.87999999999985
1983-04-28,90.82999999999986,90.99999999999986,90.77999999999986,90.83999999999985
1983-04-29,90.79999999999986,90.83999999999985,90.72999999999985,90.72999999999985
1983-05-02,90.75999999999985,90.81999999999985,90.66999999999985,90.70999999999985
1983-05-03,90.79999999999986,90.79999999999986,90.54999999999986,90.59999999999985
1983-05-04,90.59999999999985,90.64999999999985,90.48999999999985,90.51999999999985
1983-05-05,90.56999999999985,90.56999999999985,90.29999999999986,90.29999999999986
1983-05-06,90.49999999999986,90.52999999999986,90.04999999999986,90.21999999999986
1983-05-09,90.52999999999986,90.52999999999986,90.04999999999986,90.19999999999985
1983-05-10,90.19999999999985,90.49999999999986,90.19999999999985,90.40999999999985
1983-05-11,90.24999999999986,90.24999999999986,90.04999999999986,90.06999999999985
1983-05-12,89.84999999999985,89.94999999999985,89.73999999999985,89.81999999999985
1983-05-13,89.74999999999986,89.89999999999985,89.62999999999985,89.89999999999985
1983-05-16,89.95999999999987,90.40999999999985,89.95999999999987,90.34999999999985
1983-05-17,90.26999999999985,90.50999999999985,90.20999999999987,90.32999999999986
1983-05-18,90.20999999999987,90.26999999999985,90.05999999999986,90.25999999999985
1983-05-19,90.26999999999985,90.35999999999986,90.26999999999985,90.30999999999986
1983-05-20,90.45999999999987,91.01999999999985,90.45999999999987,90.65999999999985
1983-05-23,90.60999999999986,90.85999999999986,90.60999999999986,90.62999999999985
1983-05-24,90.40999999999985,90.42999999999986,90.30999999999986,90.40999999999985
1983-05-25,90.30999999999986,90.60999999999986,90.30999999999986,90.60999999999986
1983-05-26,90.65999999999985,90.85999999999986,90.65999999999985,90.66999999999986
1983-05-27,90.60999999999986,90.83999999999986,90.50999999999985,90.54999999999986
1983-05-31,90.40999999999985,90.80999999999986,90.40999999999985,90.60999999999986
1983-06-01,90.70999999999987,90.70999999999987,90.55999999999986,90.68999999999986
1983-06-02,90.80999999999986,90.80999999999986,90.75999999999985,90.75999999999985
1983-06-03,90.70999999999987,90.80999999999986,90.65999999999985,90.71999999999986
1983-06-06,90.65999999999985,90.70999999999987,90.65999999999985,90.70999999999987
1983-06-07,90.45999999999987,90.95999999999987,90.45999999999987,90.93999999999986
1983-06-08,90.94999999999986,91.06999999999985,90.94999999999986,90.95999999999987
1983-06-09,90.95999999999987,91.00999999999985,90.80999999999986,90.84999999999985
1983-06-10,90.90999999999985,91.15999999999985,90.90999999999985,91.12999999999985
1983-06-13,91.21999999999986,91.40999999999985,91.20999999999987,91.35999999999986
1983-06-14,91.35999999999986,91.60999999999986,91.35999999999986,91.35999999999986
1983-06-15,91.49999999999986,91.64999999999985,91.49999999999986,91.64999999999985
1983-06-16,91.56999999999985,91.84999999999985,91.46999999999986,91.73999999999985
1983-06-17,91.64999999999985,91.80999999999986,91.54999999999986,91.73999999999985
1983-06-20,91.81999999999985,92.02999999999986,91.81999999999985,91.86999999999986
1983-06-21,91.77999999999986,91.79999999999986,91.59999999999985,91.62999999999985
1983-06-22,91.64999999999985,91.64999999999985,91.29999999999986,91.39999999999985
1983-06-23,91.61999999999986,91.74999999999986,91.54999999999986,91.54999999999986
1983-06-24,91.53999999999985,91.68999999999986,91.49999999999986,91.64999999999985
1983-06-27,91.64999999999985,91.74999999999986,91.59999999999985,91.64999999999985
1983-06-28,91.49999999999986,91.69999999999985,91.49999999999986,91.68999999999986
1983-06-29,91.64999999999985,91.64999999999985,91.59999999999985,91.64999999999985
1983-06-30,91.69999999999985,91.84999999999985,91.69999999999985,91.82999999999986
1983-07-01,91.86999999999986,91.89999999999985,91.74999999999986,91.79999999999986
1983-07-05,91.74999999999986,91.74999999999986,91.67999999999985,91.71999999999986
1983-07-06,91.56999999999985,91.64999999999985,91.44999999999985,91.64999999999985
1983-07-07,91.69999999999985,91.84999999999985,91.69999999999985,91.84999999999985
1983-07-08,91.84999999999985,91.89999999999985,91.82999999999986,91.84999999999985
1983-07-11,91.94999999999985,92.08999999999986,91.94999999999985,92.08999999999986
1983-07-12,92.15999999999985,92.34999999999985,92.15999999999985,92.16999999999985
1983-07-13,92.33999999999986,92.36999999999986,92.24999999999986,92.31999999999985
1983-07-14,92.26999999999985,92.36999999999986,92.21999999999986,92.29999999999986
1983-07-15,92.17999999999985,92.31999999999985,92.17999999999985,92.18999999999986
1983-07-18,92.06999999999985,92.26999999999985,92.06999999999985,92.08999999999986
