time,open,high,low,close
1975-03-25,1758.7999999999972,1758.7999999999972,1757.2999999999972,1757.7999999999972
1975-03-26,1758.0999999999972,1759.7999999999972,1758.0999999999972,1759.699999999997
1975-03-27,1759.3999999999971,1759.5999999999972,1756.9999999999973,1757.5999999999972
1975-03-31,1757.2999999999972,1758.7999999999972,1757.0999999999972,1758.5999999999972
1975-04-01,1758.7999999999972,1758.7999999999972,1757.4999999999973,1758.199999999997
1975-04-02,1758.699999999997,1758.9999999999973,1756.9999999999973,1757.199999999997
1975-04-03,1756.5999999999972,1756.5999999999972,1755.0999999999972,1756.199999999997
1975-04-04,1754.5999999999972,1754.9999999999973,1752.3999999999971,1752.8999999999971
1975-04-07,1753.5999999999972,1753.5999999999972,1752.0999999999972,1753.199999999997
1975-04-08,1754.2999999999972,1754.699999999997,1753.4999999999973,1753.5999999999972
1975-04-09,1753.0999999999972,1753.7999999999972,1752.3999999999971,1753.5999999999972
1975-04-10,1752.7999999999972,1752.7999999999972,1751.199999999997,1752.199999999997
1975-04-11,1752.3999999999971,1752.3999999999971,1751.2999999999972,1751.7999999999972
1975-04-14,1748.0999999999972,1748.7999999999972,1744.8999999999971,1745.2999999999972
1975-04-15,1742.0999999999972,1744.7999999999972,1741.3999999999971,1743.699999999997
1975-04-16,1745.5999999999972,1746.4999999999973,1745.199999999997,1745.5999999999972
1975-04-17,1746.5999999999972,1749.2999999999972,1745.9999999999973,1748.5999999999972
1975-04-18,1749.8999999999971,1750.0999999999972,1747.4999999999973,1748.0999999999972
1975-04-21,1745.0999999999972,1745.4999999999973,1743.9999999999973,1744.7999999999972
1975-04-22,1744.199999999997,1747.0999999999972,1744.0999999999972,1745.7999999999972
1975-04-23,1745.9999999999973,1748.5999999999972,1744.8999999999971,1747.8999999999971
1975-04-24,1747.5999999999972,1747.5999999999972,1745.5999999999972,1746.0999999999972
1975-04-25,1745.5999999999972,1746.2999999999972,1745.0999999999972,1745.8999999999971
1975-04-28,1745.4999999999973,1746.7999999999972,1745.3999999999971,1745.3999999999971
1975-04-29,1746.5999999999972,1747.4999999999973,1746.3999999999971,1746.8999999999971
1975-04-30,1746.3999999999971,1747.0999999999972,1745.5999999999972,1745.8999999999971
1975-05-01,1746.0999999999972,1746.0999999999972,1744.5999999999972,1744.5999999999972
1975-05-02,1745.2999999999972,1745.5999999999972,1744.0999999999972,1744.0999999999972
1975-05-05,1743.2999999999972,1743.2999999999972,1742.4999999999973,1742.5999999999972
1975-05-06,1743.5999999999972,1746.4999999999973,1743.199999999997,1743.9999999999973
1975-05-07,1744.199999999997,1745.5999999999972,1744.199999999997,1745.199999999997
1975-05-08,1745.4999999999973,1746.5999999999972,1745.4999999999973,1746.3999999999971
1975-05-09,1745.7999999999972,1745.7999999999972,1744.9999999999973,1745.699999999997
1975-05-12,1745.0999999999972,1745.0999999999972,1744.699999999997,1744.9999999999973
1975-05-13,1745.5999999999972,1745.8999999999971,1745.0999999999972,1745.7999999999972
1975-05-14,1746.4999999999973,1750.3999999999971,1746.0999999999972,1748.3999999999971
1975-05-15,1745.5999999999972,1745.7999999999972,1744.7999999999972,1744.9999999999973
1975-05-16,1745.5999999999972,1747.5999999999972,1745.2999999999972,1745.9999999999973
1975-05-19,1746.699999999997,1748.4999999999973,1746.699999999997,1746.7999999999972
